2018-02-21,"279,500","288,500","275,000","287,500","75,650"
2018-02-22,"284,500","292,500","284,000","291,500","98,445"
2018-02-23,"292,000","294,500","288,000","293,000","89,093"
2018-02-26,"293,000","293,000","287,000","290,000","86,537"
2018-02-27,"287,000","288,000","285,000","285,000","91,630"
2018-02-28,"283,500","290,000","283,000","289,000","113,452"
2018-03-02,"285,000","285,500","279,500","284,000","85,548"
2018-03-05,"282,000","285,000","280,500","281,500","43,757"
2018-03-06,"282,500","284,000","278,000","278,000","63,770"
2018-03-07,"278,500","281,500","275,500","276,500","61,786"
2018-03-08,"279,000","279,000","272,500","279,000","112,164"
2018-03-09,"279,500","284,000","275,500","278,000","95,421"
2018-03-12,"282,000","282,500","278,500","280,500","67,334"
2018-03-13,"277,500","279,500","275,500","276,500","126,809"
2018-03-14,"276,500","280,000","276,000","278,000","52,728"
2018-03-15,"279,500","279,500","274,500","277,500","61,583"
2018-03-16,"279,000","281,000","277,500","280,000","90,515"
2018-03-19,"280,000","282,500","278,000","280,500","31,794"
2018-03-20,"278,000","282,500","278,000","281,500","46,445"
2018-03-21,"279,000","282,500","279,000","282,000","45,845"
2018-03-22,"281,000","287,500","281,000","282,000","49,298"
2018-03-23,"279,000","280,000","274,000","277,000","55,719"
2018-03-26,"274,000","277,000","273,000","276,500","27,347"
2018-03-27,"275,000","276,500","273,000","274,500","53,846"
2018-03-28,"273,500","275,000","270,000","271,500","56,151"
2018-03-29,"270,000","272,500","267,500","268,000","82,423"
2018-03-30,"270,500","271,500","269,000","270,500","38,513"
2018-04-02,"268,500","272,500","267,500","269,500","37,545"
2018-04-03,"269,500","270,000","265,500","266,000","62,711"
2018-04-04,"265,500","271,000","265,500","267,500","56,806"
2018-04-05,"268,000","269,000","266,000","267,000","35,708"
2018-04-06,"266,500","266,500","262,000","265,000","86,331"
2018-04-09,"264,500","265,500","263,000","265,500","38,781"
2018-04-10,"264,000","269,500","263,000","269,500","65,942"
2018-04-11,"265,500","269,000","264,000","264,500","55,530"
2018-04-12,"264,500","266,000","263,500","263,500","53,646"
2018-04-13,"263,500","265,000","263,000","264,500","39,089"
2018-04-16,"265,500","266,000","263,500","264,500","23,515"
2018-04-17,"263,000","265,000","263,000","263,000","34,864"
2018-04-18,"263,500","267,000","263,500","265,500","60,426"
2018-04-19,"264,500","268,000","264,500","267,000","46,757"
2018-04-20,"267,000","269,000","265,500","269,000","55,410"
2018-04-23,"267,500","269,000","267,000","268,500","47,983"
2018-04-24,"268,000","271,000","267,500","269,000","70,180"
2018-04-25,"270,500","271,500","267,500","271,500","47,602"
2018-04-26,"269,500","272,000","269,000","269,500","42,192"
2018-04-27,"269,000","272,000","267,500","267,500","53,872"
2018-04-30,"267,500","270,500","267,500","267,500","54,000"
2018-05-02,"268,000","269,000","266,000","267,000","45,865"
2018-05-03,"268,000","271,500","267,500","271,000","63,539"
2018-05-04,"268,000","270,500","266,000","270,000","168,701"
2018-05-08,"270,000","271,500","267,000","271,500","99,036"
2018-05-09,"270,000","273,000","268,000","272,000","82,237"
2018-05-10,"269,000","272,000","268,500","269,500","69,540"
2018-05-11,"268,500","271,000","267,500","269,500","51,103"
2018-05-14,"268,000","270,500","268,000","268,500","75,759"
2018-05-15,"268,500","269,500","265,000","265,000","65,582"
2018-05-16,"265,000","268,500","265,000","267,000","51,650"
2018-05-17,"265,500","267,500","265,500","266,000","52,800"
2018-05-18,"265,000","266,500","264,000","266,500","38,781"
2018-05-21,"266,000","267,500","264,000","265,000","36,984"
2018-05-23,"263,500","265,000","262,000","262,000","73,586"
2018-05-24,"262,500","263,000","259,000","259,500","55,332"
2018-05-25,"261,500","261,500","255,000","255,500","84,524"
2018-05-28,"256,000","261,000","256,000","257,000","46,563"
2018-05-29,"256,500","257,500","254,000","255,000","45,972"
2018-05-30,"254,500","256,000","250,000","251,500","89,702"
2018-05-31,"251,500","254,000","250,500","250,500","159,577"
2018-06-01,"250,500","254,000","249,500","254,000","53,952"
2018-06-04,"256,000","263,000","254,000","261,000","94,632"
2018-06-05,"258,500","263,000","257,500","262,000","104,892"
2018-06-07,"262,000","264,000","260,500","264,000","95,950"
2018-06-08,"262,000","264,000","260,000","261,500","44,872"
2018-06-11,"260,500","263,500","256,000","259,000","103,171"
2018-06-12,"260,500","263,000","258,000","261,500","52,568"
2018-06-14,"260,500","262,500","257,500","257,500","96,328"
2018-06-15,"258,000","262,000","255,500","260,500","111,158"
2018-06-18,"262,000","268,500","258,000","267,500","108,005"
2018-06-19,"263,000","274,500","261,500","273,000","180,689"
2018-06-20,"269,500","272,500","264,500","269,000","79,329"
2018-06-21,"265,000","266,500","261,000","262,000","90,903"
2018-06-22,"258,500","266,500","258,500","265,000","47,770"
2018-06-25,"266,000","266,500","261,000","263,000","33,884"
2018-06-26,"264,000","269,000","263,000","263,000","62,987"
2018-06-27,"261,500","269,500","261,000","266,500","66,347"
2018-06-28,"265,500","268,000","264,000","266,500","50,691"
2018-06-29,"270,000","270,500","261,500","264,000","80,329"
2018-07-02,"262,500","267,000","259,500","259,500","51,694"
2018-07-03,"260,500","267,500","258,500","265,000","62,015"
2018-07-04,"262,500","268,500","262,500","267,500","40,550"
2018-07-05,"265,000","271,000","265,000","267,500","53,510"
2018-07-06,"266,000","277,500","266,000","274,500","92,075"
